"매장","매장위치","카테고리","세부내용","시술 설명","매장URL","매장위도","매장경도","recovery_total_days","recovery_transition_day","오늘의 케어"
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","뉴라미스 입술 디자인 필러 1cc","입술 볼륨 및 라인 디자인","https://dernaclinic.com/ko","37.500263","127.025797","10","3","필러가 자리를 잡아가는 기간이라 뉴라미스 입술 디자인 필러 부위는 세게 누르거나 마사지하지 말고 부드럽게만 관리해주세요. 뜨거운 찜질, 사우나, 격한 운동처럼 붓기를 키울 수 있는 활동은 오늘은 쉬어가시고, 엎드려 자는 자세도 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 10일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","뉴라미스 코 디자인 필러 1cc","코 라인 정리 및 콧대 볼륨 형성","https://dernaclinic.com/ko","37.500263","127.025797","10","3","필러가 자리를 잡아가는 기간이라 뉴라미스 코 디자인 필러 부위는 세게 누르거나 마사지하지 말고 부드럽게만 관리해주세요. 뜨거운 찜질, 사우나, 격한 운동처럼 붓기를 키울 수 있는 활동은 오늘은 쉬어가시고, 엎드려 자는 자세도 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 10일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","뉴라미스 턱 필러 1cc","턱 라인 볼륨 및 길이 보정","https://dernaclinic.com/ko","37.500263","127.025797","10","3","필러가 자리를 잡아가는 기간이라 뉴라미스 턱 필러 부위는 세게 누르거나 마사지하지 말고 부드럽게만 관리해주세요. 뜨거운 찜질, 사우나, 격한 운동처럼 붓기를 키울 수 있는 활동은 오늘은 쉬어가시고, 엎드려 자는 자세도 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 10일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","뉴라미스 팔자 필러 1cc","팔자주름 개선","https://dernaclinic.com/ko","37.500263","127.025797","10","3","필러가 자리를 잡아가는 기간이라 뉴라미스 팔자 필러 부위는 세게 누르거나 마사지하지 말고 부드럽게만 관리해주세요. 뜨거운 찜질, 사우나, 격한 운동처럼 붓기를 키울 수 있는 활동은 오늘은 쉬어가시고, 엎드려 자는 자세도 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 10일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","더나 셀 스킨 부스터(피부) 60cc 1회","줄기세포 유래 성분 피부 재생 부스터","https://dernaclinic.com/ko","37.500263","127.025797","5","2","피부 결과 탄력이 서서히 개선되는 시기라 오늘은 자극적인 각질제거나 스크럽 없이 순한 세안과 보습으로만 관리해주세요. 주삿바늘 자국 주변에 작은 붉은 기나 오돌토돌함이 있을 수 있는데 억지로 짜거나 만지지 말고 자연스럽게 가라앉기를 기다려주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","더나 셀 스킨 부스터(피부) 60cc 3회","줄기세포 유래 성분 피부 재생 부스터","https://dernaclinic.com/ko","37.500263","127.025797","5","2","피부 결과 탄력이 서서히 개선되는 시기라 오늘은 자극적인 각질제거나 스크럽 없이 순한 세안과 보습으로만 관리해주세요. 주삿바늘 자국 주변에 작은 붉은 기나 오돌토돌함이 있을 수 있는데 억지로 짜거나 만지지 말고 자연스럽게 가라앉기를 기다려주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","더나부스터(손주사) 5cc 1회","복합 영양성분 피부 보습 부스터","https://dernaclinic.com/ko","37.500263","127.025797","5","2","피부 결과 탄력이 서서히 개선되는 시기라 오늘은 자극적인 각질제거나 스크럽 없이 순한 세안과 보습으로만 관리해주세요. 주삿바늘 자국 주변에 작은 붉은 기나 오돌토돌함이 있을 수 있는데 억지로 짜거나 만지지 말고 자연스럽게 가라앉기를 기다려주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","더나부스터(손주사) 5cc 3회","복합 영양성분 피부 보습 부스터","https://dernaclinic.com/ko","37.500263","127.025797","5","2","피부 결과 탄력이 서서히 개선되는 시기라 오늘은 자극적인 각질제거나 스크럽 없이 순한 세안과 보습으로만 관리해주세요. 주삿바늘 자국 주변에 작은 붉은 기나 오돌토돌함이 있을 수 있는데 억지로 짜거나 만지지 말고 자연스럽게 가라앉기를 기다려주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","더나부스터(포텐자 펌핑팁) 5cc 1회","복합 영양성분 피부 보습 부스터","https://dernaclinic.com/ko","37.500263","127.025797","5","2","피부 결과 탄력이 서서히 개선되는 시기라 오늘은 자극적인 각질제거나 스크럽 없이 순한 세안과 보습으로만 관리해주세요. 주삿바늘 자국 주변에 작은 붉은 기나 오돌토돌함이 있을 수 있는데 억지로 짜거나 만지지 말고 자연스럽게 가라앉기를 기다려주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","더나부스터(포텐자 펌핑팁) 5cc 3회","복합 영양성분 피부 보습 부스터","https://dernaclinic.com/ko","37.500263","127.025797","5","2","피부 결과 탄력이 서서히 개선되는 시기라 오늘은 자극적인 각질제거나 스크럽 없이 순한 세안과 보습으로만 관리해주세요. 주삿바늘 자국 주변에 작은 붉은 기나 오돌토돌함이 있을 수 있는데 억지로 짜거나 만지지 말고 자연스럽게 가라앉기를 기다려주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","더나부스터(하이쿡스) 5cc 1회","복합 영양성분 피부 보습 부스터","https://dernaclinic.com/ko","37.500263","127.025797","5","2","피부 결과 탄력이 서서히 개선되는 시기라 오늘은 자극적인 각질제거나 스크럽 없이 순한 세안과 보습으로만 관리해주세요. 주삿바늘 자국 주변에 작은 붉은 기나 오돌토돌함이 있을 수 있는데 억지로 짜거나 만지지 말고 자연스럽게 가라앉기를 기다려주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","더나부스터(하이쿡스) 5cc 3회","복합 영양성분 피부 보습 부스터","https://dernaclinic.com/ko","37.500263","127.025797","5","2","피부 결과 탄력이 서서히 개선되는 시기라 오늘은 자극적인 각질제거나 스크럽 없이 순한 세안과 보습으로만 관리해주세요. 주삿바늘 자국 주변에 작은 붉은 기나 오돌토돌함이 있을 수 있는데 억지로 짜거나 만지지 말고 자연스럽게 가라앉기를 기다려주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","레스틸렌 관자 필러 1cc","관자놀이 꺼짐 볼륨 보충","https://dernaclinic.com/ko","37.500263","127.025797","10","3","필러가 자리를 잡아가는 기간이라 레스틸렌 관자 필러 부위는 세게 누르거나 마사지하지 말고 부드럽게만 관리해주세요. 뜨거운 찜질, 사우나, 격한 운동처럼 붓기를 키울 수 있는 활동은 오늘은 쉬어가시고, 엎드려 자는 자세도 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 10일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","레스틸렌 귀 디자인 필러 4cc","귀 볼륨 보충","https://dernaclinic.com/ko","37.500263","127.025797","10","3","필러가 자리를 잡아가는 기간이라 레스틸렌 귀 디자인 필러 부위는 세게 누르거나 마사지하지 말고 부드럽게만 관리해주세요. 뜨거운 찜질, 사우나, 격한 운동처럼 붓기를 키울 수 있는 활동은 오늘은 쉬어가시고, 엎드려 자는 자세도 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 10일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","레스틸렌 눈밑 필러 1cc","눈밑 꺼짐 볼륨 보충","https://dernaclinic.com/ko","37.500263","127.025797","10","3","필러가 자리를 잡아가는 기간이라 레스틸렌 눈밑 필러 부위는 세게 누르거나 마사지하지 말고 부드럽게만 관리해주세요. 뜨거운 찜질, 사우나, 격한 운동처럼 붓기를 키울 수 있는 활동은 오늘은 쉬어가시고, 엎드려 자는 자세도 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 10일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","레스틸렌 마리오네트 필러 1cc","입가 팔자주름(마리오네트 라인) 개선","https://dernaclinic.com/ko","37.500263","127.025797","10","3","필러가 자리를 잡아가는 기간이라 레스틸렌 마리오네트 필러 부위는 세게 누르거나 마사지하지 말고 부드럽게만 관리해주세요. 뜨거운 찜질, 사우나, 격한 운동처럼 붓기를 키울 수 있는 활동은 오늘은 쉬어가시고, 엎드려 자는 자세도 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 10일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","레스틸렌 앞광대 필러 1cc","볼·광대 볼륨 보충","https://dernaclinic.com/ko","37.500263","127.025797","10","3","필러가 자리를 잡아가는 기간이라 레스틸렌 앞광대 필러 부위는 세게 누르거나 마사지하지 말고 부드럽게만 관리해주세요. 뜨거운 찜질, 사우나, 격한 운동처럼 붓기를 키울 수 있는 활동은 오늘은 쉬어가시고, 엎드려 자는 자세도 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 10일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","레스틸렌 앞볼필러 1cc","볼·광대 볼륨 보충","https://dernaclinic.com/ko","37.500263","127.025797","10","3","필러가 자리를 잡아가는 기간이라 레스틸렌 앞볼필러 부위는 세게 누르거나 마사지하지 말고 부드럽게만 관리해주세요. 뜨거운 찜질, 사우나, 격한 운동처럼 붓기를 키울 수 있는 활동은 오늘은 쉬어가시고, 엎드려 자는 자세도 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 10일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","레스틸렌 애교 필러 1cc","애교살 볼륨 형성","https://dernaclinic.com/ko","37.500263","127.025797","10","3","필러가 자리를 잡아가는 기간이라 레스틸렌 애교 필러 부위는 세게 누르거나 마사지하지 말고 부드럽게만 관리해주세요. 뜨거운 찜질, 사우나, 격한 운동처럼 붓기를 키울 수 있는 활동은 오늘은 쉬어가시고, 엎드려 자는 자세도 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 10일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","레스틸렌 옆볼 필러 1cc","볼·광대 볼륨 보충","https://dernaclinic.com/ko","37.500263","127.025797","10","3","필러가 자리를 잡아가는 기간이라 레스틸렌 옆볼 필러 부위는 세게 누르거나 마사지하지 말고 부드럽게만 관리해주세요. 뜨거운 찜질, 사우나, 격한 운동처럼 붓기를 키울 수 있는 활동은 오늘은 쉬어가시고, 엎드려 자는 자세도 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 10일차까지는 서서히 편안해질 거예요."
